80.7071 46.364 4 
83.0014 43.0874 4 
83.0014 43.0874 6 
80.7071 46.364 6 

80.7071 46.364 4 
84.6918 46.7125 4 
84.6918 46.7125 6 
80.7071 46.364 6 

80.7071 46.364 4 
82.3975 49.9891 4 
82.3975 49.9891 6 
80.7071 46.364 6 

80.7071 46.364 4 
78.4128 49.6406 4 
78.4128 49.6406 6 
80.7071 46.364 6 

80.7071 46.364 4 
76.7224 46.0154 4 
76.7224 46.0154 6 
80.7071 46.364 6 

80.7071 46.364 4 
79.0167 42.7388 4 
79.0167 42.7388 6 
80.7071 46.364 6 

80.7071 46.364 4 
83.0014 43.0874 4 
83.0014 43.0874 6 
80.7071 46.364 6 

